Playerid,Datum,Verein,Name,Position,Punkte,Punkte pro Spiel,Passquote,Zweikampf,Marktwert
33029,16/12/2022,Eintrach Frankfurt,Tuta,Abwehr,30,"2,00",81%,45%,1860000
32963,16/12/2022,Eintrach Frankfurt,N'Dicka,Abwehr,33,"2,20",86%,55%,2980000
33620,16/12/2022,Eintrach Frankfurt,Buta,Abwehr,0,-,-,-,970000
33646,16/12/2022,Eintrach Frankfurt,Schröder,Abwehr,0,-,-,-,190000
32743,16/12/2022,Eintrach Frankfurt,Onguéné,Abwehr,0,-,-,-,540000
33675,16/12/2022,Eintrach Frankfurt,Pellegrini,Abwehr,30,"3,33",73%,56%,1880000
33678,16/12/2022,Eintrach Frankfurt,Dina Ebimbe,Mittelfeld,29,"2,90",72%,48%,4090000
33696,16/12/2022,Eintrach Frankfurt,Aaronson,Mittelfeld,0,-,-,-,4290000
33585,16/12/2022,Eintrach Frankfurt,Loune,Mittelfeld,0,-,-,-,190000
33581,16/12/2022,Eintrach Frankfurt,Wenig,Mittelfeld,0,-,90%,-,190000
33517,16/12/2022,Eintrach Frankfurt,Jakić,Mittelfeld,32,"2,29",77%,49%,1860000
33480,16/12/2022,Eintrach Frankfurt,Lindstrøm,Mittelfeld,54,"3,86",70%,35%,7860000
31671,16/12/2022,Eintrach Frankfurt,Rode,Mittelfeld,40,"3,33",87%,53%,2900000
31743,16/12/2022,Eintrach Frankfurt,Chandler,Mittelfeld,2,"0,67",61%,60%,200000
32653,16/12/2022,Eintrach Frankfurt,Sow,Mittelfeld,50,"3,33",86%,59%,3900000
32792,16/12/2022,Eintrach Frankfurt,Kamada,Mittelfeld,75,"5,77",84%,45%,9580000
31572,16/12/2022,Eintrach Frankfurt,M. Götze,Mittelfeld,61,"4,07",78%,44%,8440000
33383,16/12/2022,Eintrach Frankfurt,Knauff,Mittelfeld,22,"2,00",65%,52%,3070000
33586,16/12/2022,Eintrach Frankfurt,Nacho Ferri,Sturm,0,-,-,-,250000
33472,16/12/2022,Eintrach Frankfurt,Borré,Sturm,24,"1,71",77%,40%,1640000
33584,16/12/2022,Eintrach Frankfurt,Kolo Muani,Sturm,59,"4,21",66%,39%,10980000
33583,16/12/2022,Eintrach Frankfurt,Alidou,Sturm,7,"0,88",78%,32%,440000
32840,16/12/2022,Eintrach Frankfurt,Lucas Alario,Sturm,16,"2,29",70%,38%,1380000
31866,16/12/2022,VfL Wolfsburg,Casteels,Torwart,58,"3,87",74%,100%,3870000
32949,16/12/2022,VfL Wolfsburg,Pervan,Torwart,0,-,-,-,340000
33154,16/12/2022,VfL Wolfsburg,Klinger,Torwart,0,-,-,-,160000
33488,16/12/2022,VfL Wolfsburg,Schulze,Torwart,0,-,-,-,160000
33164,16/12/2022,VfL Wolfsburg,Bornauw,Abwehr,17,"1,70",82%,45%,1490000
33674,16/12/2022,VfL Wolfsburg,Lange,Abwehr,0,-,-,-,190000
33325,16/12/2022,VfL Wolfsburg,Lacroix,Abwehr,28,"3,11",87%,57%,1700000
33524,16/12/2022,VfL Wolfsburg,van de Ven,Abwehr,40,"2,67",89%,61%,2680000
33625,16/12/2022,VfL Wolfsburg,Fischer,Abwehr,2,"0,67",76%,44%,610000
33120,16/12/2022,VfL Wolfsburg,Paulo Otávio,Abwehr,49,"3,77",76%,58%,4030000
32988,16/12/2022,VfL Wolfsburg,Roussillon,Abwehr,2,"1,00",50%,20%,340000
32889,16/12/2022,VfL Wolfsburg,Baku,Abwehr,62,"4,13",79%,52%,6400000
31884,16/12/2022,VfL Wolfsburg,Arnold,Mittelfeld,97,"6,47",81%,66%,11060000
33498,16/12/2022,VfL Wolfsburg,F. Nmecha,Mittelfeld,45,"3,46",70%,63%,4490000
33639,16/12/2022,VfL Wolfsburg,Franjić,Mittelfeld,8,"2,67",77%,65%,560000
32280,16/12/2022,VfL Wolfsburg,Gerhardt,Mittelfeld,30,"3,33",75%,37%,2390000
32373,16/12/2022,VfL Wolfsburg,Guilavogui,Mittelfeld,21,"2,33",79%,48%,790000
33658,16/12/2022,VfL Wolfsburg,Svanberg,Mittelfeld,19,"1,36",72%,48%,1080000
33553,16/12/2022,VfL Wolfsburg,Paredes,Mittelfeld,10,"1,43",78%,50%,650000
33657,16/12/2022,VfL Wolfsburg,Pejčinović,Sturm,0,-,-,-,210000
33607,16/12/2022,VfL Wolfsburg,J. Kaminski,Sturm,8,"0,62",73%,34%,1340000
33559,16/12/2022,VfL Wolfsburg,Wind,Sturm,14,"2,80",68%,65%,5640000
32206,16/12/2022,VfL Wolfsburg,Waldschmidt,Sturm,6,"1,00",76%,41%,4860000
33507,16/12/2022,VfL Wolfsburg,P. Wimmer,Sturm,25,"3,13",63%,40%,3860000
32269,16/12/2022,VfL Wolfsburg,M. Philipp,Sturm,6,"2,00",76%,67%,1140000
32606,16/12/2022,VfL Wolfsburg,Brekalo,Sturm,8,"1,33",74%,36%,460000
33160,16/12/2022,VfL Wolfsburg,L. Nmecha,Sturm,43,"3,58",65%,58%,5880000
33217,16/12/2022,VfL Wolfsburg,Marmoush,Sturm,21,"1,50",66%,42%,2610000
33685,16/12/2022,VfL Bochum,Johansson,Torwart,0,-,-,-,170000
33415,16/12/2022,VfL Bochum,Grave,Torwart,0,-,-,-,170000
33414,16/12/2022,VfL Bochum,Riemann,Torwart,41,"2,73",59%,78%,2350000
32639,16/12/2022,VfL Bochum,Esser,Torwart,0,-,-,-,170000
31882,16/12/2022,VfL Bochum,Heintz,Abwehr,-1,"-0,25",89%,43%,400000
33667,16/12/2022,VfL Bochum,Tolba,Abwehr,0,-,-,-,190000
33653,16/12/2022,VfL Bochum,Ordets,Abwehr,21,"1,50",73%,62%,840000
33638,16/12/2022,VfL Bochum,Janko,Abwehr,0,"0,00",81%,46%,210000
33630,16/12/2022,VfL Bochum,Oermann,Abwehr,-2,"-0,50",78%,43%,210000
33422,16/12/2022,VfL Bochum,Gamboa,Abwehr,27,"1,80",68%,61%,1100000
33420,16/12/2022,VfL Bochum,Mašović,Abwehr,16,"1,45",84%,53%,410000
33419,16/12/2022,VfL Bochum,Lampropoulos,Abwehr,5,"0,83",68%,55%,320000
32570,16/12/2022,VfL Bochum,J. Horn,Abwehr,1,"0,50",81%,67%,240000
32150,16/12/2022,VfL Bochum,Stafylidis,Abwehr,19,"2,38",80%,62%,1190000
32428,16/12/2022,VfL Bochum,Danilo Soares,Abwehr,16,"1,60",73%,61%,1770000
33635,16/12/2022,VfL Bochum,Osei-Tutu,Mittelfeld,12,"1,00",76%,49%,410000
33424,16/12/2022,VfL Bochum,Losilla,Mittelfeld,25,"1,67",71%,51%,1280000
33242,16/12/2022,VfL Bochum,Förster,Mittelfeld,29,"2,64",80%,49%,1010000
33156,16/12/2022,VfL Bochum,Osterhage,Mittelfeld,4,"0,40",67%,33%,380000
31985,16/12/2022,VfL Bochum,Stöger,Mittelfeld,56,"4,00",75%,48%,4740000
33631,16/12/2022,VfL Bochum,Góralski,Mittelfeld,4,"1,33",78%,60%,300000
32626,16/12/2022,VfL Bochum,Holtmann,Sturm,32,"2,46",70%,40%,1230000
33676,16/12/2022,VfL Bochum,Mousset,Sturm,0,-,-,-,290000
33430,16/12/2022,VfL Bochum,Bonga,Sturm,0,-,-,-,210000
33429,16/12/2022,VfL Bochum,Ganvoula,Sturm,13,"1,63",58%,52%,340000
32790,16/12/2022,VfL Bochum,Asano,Sturm,3,"0,60",82%,34%,1810000
33061,16/12/2022,VfL Bochum,Antwi-Adjei,Sturm,34,"3,40",67%,32%,2670000
31957,16/12/2022,VfL Bochum,P. Hofmann,Sturm,62,"4,13",61%,51%,4700000
32330,16/12/2022,VfL Bochum,Zoller,Sturm,37,"2,64",62%,38%,1860000
33012,16/12/2022,FC Augsburg,Leneis,Torwart,0,-,-,-,160000
32684,16/12/2022,FC Augsburg,Gikiewicz,Torwart,49,"4,45",61%,100%,2940000
33162,16/12/2022,FC Augsburg,Koubek,Torwart,10,"2,50",61%,100%,330000
33298,16/12/2022,FC Augsburg,Klein,Torwart,0,-,-,-,170000
32171,16/12/2022,FC Augsburg,Framberger,Abwehr,1,"0,33",35%,54%,230000
33129,16/12/2022,FC Augsburg,Iago,Abwehr,12,"0,92",63%,42%,1000000
32801,16/12/2022,FC Augsburg,Uduokhai,Abwehr,10,"1,43",73%,45%,1550000
32789,16/12/2022,FC Augsburg,Oxford,Abwehr,6,"2,00",57%,59%,2110000
33134,16/12/2022,FC Augsburg,M. Pedersen,Abwehr,21,"1,75",70%,48%,630000
33587,16/12/2022,FC Augsburg,Zehnter,Abwehr,0,-,-,-,280000
33452,16/12/2022,FC Augsburg,Winther,Abwehr,2,"2,00",65%,54%,230000
33403,16/12/2022,FC Augsburg,M. Bauer,Abwehr,18,"1,29",72%,61%,590000
32549,16/12/2022,FC Augsburg,Gouweleeuw,Abwehr,29,"2,07",66%,56%,1240000
33332,16/12/2022,FC Augsburg,Gumny,Abwehr,23,"2,09",61%,45%,670000
33398,16/12/2022,FC Augsburg,Petkov,Mittelfeld,4,"0,67",52%,35%,240000
33127,16/12/2022,FC Augsburg,Vargas,Mittelfeld,20,"1,82",53%,49%,1450000
31571,16/12/2022,FC Augsburg,D. Caligiuri,Mittelfeld,17,"2,13",63%,42%,900000
32956,16/12/2022,FC Augsburg,Jensen,Mittelfeld,22,"2,00",60%,37%,600000
32817,16/12/2022,FC Augsburg,Rexhbecaj,Mittelfeld,18,"1,29",60%,58%,880000
31838,16/12/2022,FC Augsburg,Baumgartlinger,Mittelfeld,7,"1,17",85%,52%,590000
32738,16/12/2022,FC Augsburg,A. Maier,Mittelfeld,14,"1,40",77%,43%,860000
32603,16/12/2022,FC Augsburg,Dorsch,Mittelfeld,0,-,-,-,3200000
31915,16/12/2022,FC Augsburg,Strobl,Mittelfeld,0,-,-,-,190000
32255,16/12/2022,FC Augsburg,Carlos Gruezo,Mittelfeld,22,"1,69",74%,57%,700000
32096,16/12/2022,FC Augsburg,Hahn,Sturm,21,"3,00",47%,48%,910000
32465,16/12/2022,FC Augsburg,Niederlechner,Sturm,49,"3,50",61%,42%,4940000
33311,16/12/2022,FC Augsburg,Demirović,Sturm,56,"3,73",47%,37%,4070000
32572,16/12/2022,FC Augsburg,Sarenren-Bazee,Sturm,0,-,-,-,270000
32806,16/12/2022,FC Augsburg,Sergio Córdova,Sturm,0,-,-,-,200000
33683,16/12/2022,FC Augsburg,Berisha,Sturm,35,"3,50",51%,35%,3560000
33689,16/12/2022,VfB Stuttgart,Glaus,Torwart,0,-,-,-,160000
33527,16/12/2022,VfB Stuttgart,Schock,Torwart,0,-,-,-,160000
32656,16/12/2022,VfB Stuttgart,F. Müller,Torwart,22,"1,47",80%,100%,920000
32891,16/12/2022,VfB Stuttgart,Bredlow,Torwart,0,-,-,-,160000
33496,16/12/2022,VfB Stuttgart,Ito,Abwehr,33,"2,54",82%,49%,1810000
33308,16/12/2022,VfB Stuttgart,Mavropanos,Abwehr,81,"6,23",80%,66%,7840000
32452,16/12/2022,VfB Stuttgart,Anton,Abwehr,42,"2,80",82%,56%,2050000
33017,16/12/2022,VfB Stuttgart,Aidonis,Abwehr,0,-,-,-,200000
32919,16/12/2022,VfB Stuttgart,B. Sosa,Abwehr,46,"3,83",79%,54%,5530000
32880,16/12/2022,VfB Stuttgart,Vagnoman,Abwehr,4,"0,50",78%,50%,1250000
32526,16/12/2022,VfB Stuttgart,Stenzel,Abwehr,18,"2,25",76%,65%,400000
32773,16/12/2022,VfB Stuttgart,Zagadou,Abwehr,11,"1,83",84%,50%,2180000
33666,16/12/2022,VfB Stuttgart,Ulrich,Mittelfeld,1,"1,00",100%,100%,400000
33510,16/12/2022,VfB Stuttgart,Millot,Mittelfeld,17,"1,70",84%,44%,740000
33347,16/12/2022,VfB Stuttgart,Ahamada,Mittelfeld,35,"2,33",86%,49%,2350000
33253,16/12/2022,VfB Stuttgart,Egloff,Mittelfeld,14,"1,75",61%,60%,520000
33247,16/12/2022,VfB Stuttgart,Silas,Mittelfeld,30,"2,14",79%,41%,4160000
32830,16/12/2022,VfB Stuttgart,Nartey,Mittelfeld,3,"1,50",77%,60%,260000
33241,16/12/2022,VfB Stuttgart,W. Endo,Mittelfeld,58,"4,14",76%,60%,6180000
32858,16/12/2022,VfB Stuttgart,Führich,Mittelfeld,45,"3,21",80%,51%,3590000
33085,16/12/2022,VfB Stuttgart,Karazor,Mittelfeld,24,"2,40",84%,63%,1040000
33652,16/12/2022,VfB Stuttgart,Perea,Sturm,7,"0,88",84%,36%,380000
33588,16/12/2022,VfB Stuttgart,Kastanaras,Sturm,0,"0,00",100%,0%,230000
33557,16/12/2022,VfB Stuttgart,Tiago Tomás,Sturm,35,"2,69",62%,44%,3190000
33072,16/12/2022,VfB Stuttgart,Pfeiffer,Sturm,5,"0,45",62%,43%,870000
32667,16/12/2022,VfB Stuttgart,Guirassy,Sturm,39,"3,90",68%,55%,5930000
33445,16/12/2022,VfB Stuttgart,Kuol,Sturm,0,-,-,-,240000
33245,16/12/2022,VfB Stuttgart,T. Coulibaly,Sturm,3,"3,00",80%,100%,1120000
33563,16/12/2022,Hertha BSC,Ernst,Torwart,0,-,-,-,160000
33627,16/12/2022,Hertha BSC,Kwasigroch,Torwart,0,-,-,-,160000
33513,16/12/2022,Hertha BSC,Christensen,Torwart,33,"2,20",67%,73%,1430000
33566,16/12/2022,Hertha BSC,Eitschberger,Abwehr,0,-,-,-,190000
33617,16/12/2022,Hertha BSC,Uremović,Abwehr,7,"1,00",82%,57%,450000
33329,16/12/2022,Hertha BSC,M. Dárdai,Abwehr,7,"1,17",61%,60%,580000
33316,16/12/2022,Hertha BSC,Zeefuik,Abwehr,0,-,-,-,210000
33119,16/12/2022,Hertha BSC,Kenny,Abwehr,38,"2,53",75%,55%,2010000
32509,16/12/2022,Hertha BSC,Mittelstädt,Abwehr,15,"2,50",80%,54%,1220000
31399,16/12/2022,Hertha BSC,Pekarik,Abwehr,1,"1,00",75%,0%,200000
31740,16/12/2022,Hertha BSC,Plattenhardt,Abwehr,30,"2,31",75%,54%,1460000
32049,16/12/2022,Hertha BSC,Kempf,Abwehr,53,"3,53",78%,61%,3720000
33684,16/12/2022,Hertha BSC,Agustín Rogel,Abwehr,12,"1,50",77%,55%,1050000
30764,16/12/2022,Hertha BSC,K. Boateng,Mittelfeld,-2,"-0,29",84%,15%,210000
32527,16/12/2022,Hertha BSC,Serdar,Mittelfeld,47,"3,36",73%,53%,3450000
33267,16/12/2022,Hertha BSC,Tousart,Mittelfeld,39,"2,79",66%,54%,2200000
33650,16/12/2022,Hertha BSC,Šunjić,Mittelfeld,22,"1,69",77%,54%,1160000
33001,16/12/2022,Hertha BSC,Boëtius,Mittelfeld,14,"1,40",74%,53%,1240000
33629,16/12/2022,Hertha BSC,Scherhant,Sturm,1,"0,50",71%,25%,310000
33668,16/12/2022,Hertha BSC,Kanga,Sturm,35,"2,50",65%,42%,2620000
33655,16/12/2022,Hertha BSC,Ejuke,Sturm,27,"1,80",82%,44%,1230000
33561,16/12/2022,Hertha BSC,Nsona,Sturm,0,-,-,-,210000
33554,16/12/2022,Hertha BSC,D.-J. Lee,Sturm,0,-,-,-,190000
33519,16/12/2022,Hertha BSC,Maolida,Sturm,-1,"-0,50",38%,18%,220000
33500,16/12/2022,Hertha BSC,Jovetić,Sturm,25,"3,13",62%,50%,1800000
33214,16/12/2022,Hertha BSC,Ngankam,Sturm,0,-,-,-,710000
32983,16/12/2022,Hertha BSC,Lukébakio,Sturm,79,"5,27",73%,43%,6870000
32733,16/12/2022,Hertha BSC,Richter,Sturm,43,"3,58",69%,44%,3660000
32229,16/12/2022,Hertha BSC,Selke,Sturm,26,"2,17",60%,46%,1860000
33697,16/12/2022,Hertha BSC,Aksakal,Sturm,0,-,-,-,170000
30844,16/12/2022,FC Schalke 04,Langer,Torwart,0,-,-,-,170000
30988,16/12/2022,FC Schalke 04,Fährmann,Torwart,0,-,-,-,210000
31774,16/12/2022,FC Schalke 04,Schwolow,Torwart,26,"1,73",60%,83%,850000
33623,16/12/2022,FC Schalke 04,Heekeren,Torwart,0,-,-,-,230000
33395,16/12/2022,FC Schalke 04,Matriciani,Abwehr,16,"2,00",75%,61%,940000
33226,16/12/2022,FC Schalke 04,Brunner,Abwehr,23,"1,92",74%,47%,1170000
33593,16/12/2022,FC Schalke 04,Greiml,Abwehr,2,"0,50",82%,42%,380000
33595,16/12/2022,FC Schalke 04,I. Cissé,Abwehr,0,-,-,-,240000
33596,16/12/2022,FC Schalke 04,Ouwejan,Abwehr,25,"2,50",69%,58%,1800000
32745,16/12/2022,FC Schalke 04,M. Kaminski,Abwehr,3,"3,00",81%,0%,430000
32717,16/12/2022,FC Schalke 04,Kolodziejczak,Abwehr,1,"1,00",85%,0%,370000
33651,16/12/2022,FC Schalke 04,Yoshida,Abwehr,37,"2,47",79%,67%,2150000
33682,16/12/2022,FC Schalke 04,van den Berg,Abwehr,7,"1,75",83%,45%,1070000
33384,16/12/2022,FC Schalke 04,Aydin,Abwehr,9,"1,29",66%,48%,280000
33622,16/12/2022,FC Schalke 04,Mollet,Mittelfeld,12,"1,33",79%,30%,630000
33656,16/12/2022,FC Schalke 04,Král,Mittelfeld,19,"1,58",70%,51%,1250000
33301,16/12/2022,FC Schalke 04,Zalazar,Mittelfeld,11,"1,38",67%,44%,2500000
33283,16/12/2022,FC Schalke 04,Mohr,Mittelfeld,33,"3,00",67%,45%,1680000
33130,16/12/2022,FC Schalke 04,Krauß,Mittelfeld,45,"3,00",75%,55%,2760000
33087,16/12/2022,FC Schalke 04,Drexler,Mittelfeld,18,"1,50",67%,43%,900000
33040,16/12/2022,FC Schalke 04,Boujellab,Mittelfeld,0,-,-,-,210000
31392,16/12/2022,FC Schalke 04,Latza,Mittelfeld,7,"0,78",74%,40%,320000
31110,16/12/2022,FC Schalke 04,Terodde,Sturm,44,"2,93",67%,36%,3020000
33672,16/12/2022,FC Schalke 04,Larsson,Sturm,9,"1,00",74%,41%,400000
31479,16/12/2022,FC Schalke 04,Polter,Sturm,27,"1,93",58%,42%,970000
32190,16/12/2022,FC Schalke 04,Karaman,Sturm,1,"0,11",69%,45%,480000
33139,16/12/2022,FC Schalke 04,Bülter,Sturm,33,"2,20",68%,41%,1540000
33694,16/12/2022,FC Schalke 04,S. Sané,Sturm,0,-,-,-,670000
33665,16/12/2022,SV Werder Bremen,Lord,Torwart,0,-,-,-,170000
33647,16/12/2022,SV Werder Bremen,Backhaus,Torwart,0,-,-,-,170000
33331,16/12/2022,SV Werder Bremen,Dudu ,Torwart,0,-,-,-,170000
32799,16/12/2022,SV Werder Bremen,Pavlenka,Torwart,35,"2,33",67%,63%,1850000
32408,16/12/2022,SV Werder Bremen,Zetterer,Torwart,5,"5,00",54%,100%,170000
33288,16/12/2022,SV Werder Bremen,Agu,Abwehr,-2,"-0,67",74%,38%,230000
33224,16/12/2022,SV Werder Bremen,Pieper,Abwehr,31,"2,38",78%,68%,1830000
31929,16/12/2022,SV Werder Bremen,M. Weiser,Abwehr,60,"4,00",71%,51%,4670000
33601,16/12/2022,SV Werder Bremen,Chiarodia,Abwehr,1,"1,00",0%,100%,210000
32935,16/12/2022,SV Werder Bremen,Mbom,Abwehr,0,-,-,-,220000
32754,16/12/2022,SV Werder Bremen,Friedl,Abwehr,32,"2,29",83%,60%,2630000
33649,16/12/2022,SV Werder Bremen,Buchanan,Abwehr,22,"2,44",73%,44%,860000
32579,16/12/2022,SV Werder Bremen,A. Jung,Abwehr,44,"2,93",79%,53%,2070000
32562,16/12/2022,SV Werder Bremen,Veljković,Abwehr,42,"3,50",81%,61%,2770000
32412,16/12/2022,SV Werder Bremen,Rapp,Abwehr,5,"0,83",79%,42%,230000
32120,16/12/2022,SV Werder Bremen,N. Stark,Abwehr,25,"2,78",82%,55%,1530000
33640,16/12/2022,SV Werder Bremen,Stage,Mittelfeld,16,"1,23",63%,51%,670000
33604,16/12/2022,SV Werder Bremen,Salifou,Mittelfeld,0,-,-,-,210000
31519,16/12/2022,SV Werder Bremen,C. Groß,Mittelfeld,21,"1,62",82%,44%,960000
33110,16/12/2022,SV Werder Bremen,R. Schmid,Mittelfeld,19,"1,36",77%,44%,630000
33043,16/12/2022,SV Werder Bremen,Gruev,Mittelfeld,21,"1,62",87%,43%,1160000
31932,16/12/2022,SV Werder Bremen,Bittencourt,Mittelfeld,27,"2,70",77%,45%,2570000
32652,16/12/2022,SV Werder Bremen,N. Schmidt,Mittelfeld,20,"3,33",78%,58%,560000
33364,16/12/2022,SV Werder Bremen,Dinkçi,Sturm,5,"1,67",53%,64%,360000
32694,16/12/2022,SV Werder Bremen,Burke,Sturm,27,"2,08",71%,33%,1250000
31916,16/12/2022,SV Werder Bremen,Füllkrug,Sturm,97,"6,93",62%,50%,14420000
32202,16/12/2022,SV Werder Bremen,Ducksch,Sturm,71,"4,73",72%,46%,7920000
