Playerid,Datum,Verein,Name,Position,Punkte,Punkte pro Spiel,Passquote,Zweikampf,Marktwert
32963,30/12/2022,Eintrach Frankfurt,N'Dicka,Abwehr,33,"2,20",86%,55%,3100000
33620,30/12/2022,Eintrach Frankfurt,Buta,Abwehr,0,-,-,-,880000
33646,30/12/2022,Eintrach Frankfurt,Schröder,Abwehr,0,-,-,-,200000
32743,30/12/2022,Eintrach Frankfurt,Onguéné,Abwehr,0,-,-,-,370000
33675,30/12/2022,Eintrach Frankfurt,Pellegrini,Abwehr,30,"3,33",73%,56%,1840000
33678,30/12/2022,Eintrach Frankfurt,Dina Ebimbe,Mittelfeld,29,"2,90",72%,48%,3610000
33696,30/12/2022,Eintrach Frankfurt,Aaronson,Mittelfeld,0,-,-,-,3760000
33585,30/12/2022,Eintrach Frankfurt,Loune,Mittelfeld,0,-,-,-,200000
33581,30/12/2022,Eintrach Frankfurt,Wenig,Mittelfeld,0,-,90%,-,190000
33517,30/12/2022,Eintrach Frankfurt,Jakić,Mittelfeld,32,"2,29",77%,49%,1900000
33480,30/12/2022,Eintrach Frankfurt,Lindstrøm,Mittelfeld,54,"3,86",70%,35%,7830000
31671,30/12/2022,Eintrach Frankfurt,Rode,Mittelfeld,40,"3,33",87%,53%,3000000
31743,30/12/2022,Eintrach Frankfurt,Chandler,Mittelfeld,2,"0,67",61%,60%,190000
32653,30/12/2022,Eintrach Frankfurt,Sow,Mittelfeld,50,"3,33",86%,59%,3730000
32792,30/12/2022,Eintrach Frankfurt,Kamada,Mittelfeld,75,"5,77",84%,45%,11150000
31572,30/12/2022,Eintrach Frankfurt,M. Götze,Mittelfeld,61,"4,07",78%,44%,8940000
33383,30/12/2022,Eintrach Frankfurt,Knauff,Mittelfeld,22,"2,00",65%,52%,2840000
33586,30/12/2022,Eintrach Frankfurt,Nacho Ferri,Sturm,0,-,-,-,230000
33472,30/12/2022,Eintrach Frankfurt,Borré,Sturm,24,"1,71",77%,40%,1780000
33584,30/12/2022,Eintrach Frankfurt,Kolo Muani,Sturm,59,"4,21",66%,39%,12460000
33583,30/12/2022,Eintrach Frankfurt,Alidou,Sturm,7,"0,88",78%,32%,420000
32840,30/12/2022,Eintrach Frankfurt,Lucas Alario,Sturm,16,"2,29",70%,38%,1500000
31866,30/12/2022,VfL Wolfsburg,Casteels,Torwart,58,"3,87",74%,100%,3960000
32949,30/12/2022,VfL Wolfsburg,Pervan,Torwart,0,-,-,-,340000
33154,30/12/2022,VfL Wolfsburg,Klinger,Torwart,0,-,-,-,160000
33488,30/12/2022,VfL Wolfsburg,Schulze,Torwart,0,-,-,-,170000
33164,30/12/2022,VfL Wolfsburg,Bornauw,Abwehr,17,"1,70",82%,45%,1390000
33674,30/12/2022,VfL Wolfsburg,Lange,Abwehr,0,-,-,-,200000
33325,30/12/2022,VfL Wolfsburg,Lacroix,Abwehr,28,"3,11",87%,57%,1760000
33524,30/12/2022,VfL Wolfsburg,van de Ven,Abwehr,40,"2,67",89%,61%,2810000
33625,30/12/2022,VfL Wolfsburg,Fischer,Abwehr,2,"0,67",76%,44%,500000
33120,30/12/2022,VfL Wolfsburg,Paulo Otávio,Abwehr,49,"3,77",76%,58%,4140000
32988,30/12/2022,VfL Wolfsburg,Roussillon,Abwehr,2,"1,00",50%,20%,310000
32889,30/12/2022,VfL Wolfsburg,Baku,Abwehr,62,"4,13",79%,52%,6610000
31884,30/12/2022,VfL Wolfsburg,Arnold,Mittelfeld,97,"6,47",81%,66%,12220000
33498,30/12/2022,VfL Wolfsburg,F. Nmecha,Mittelfeld,45,"3,46",70%,63%,4240000
33639,30/12/2022,VfL Wolfsburg,Franjić,Mittelfeld,8,"2,67",77%,65%,520000
32280,30/12/2022,VfL Wolfsburg,Gerhardt,Mittelfeld,30,"3,33",75%,37%,2150000
32373,30/12/2022,VfL Wolfsburg,Guilavogui,Mittelfeld,21,"2,33",79%,48%,2020000
33658,30/12/2022,VfL Wolfsburg,Svanberg,Mittelfeld,19,"1,36",72%,48%,870000
33553,30/12/2022,VfL Wolfsburg,Paredes,Mittelfeld,10,"1,43",78%,50%,540000
33657,30/12/2022,VfL Wolfsburg,Pejčinović,Sturm,0,-,-,-,290000
33607,30/12/2022,VfL Wolfsburg,J. Kaminski,Sturm,8,"0,62",73%,34%,1160000
33559,30/12/2022,VfL Wolfsburg,Wind,Sturm,14,"2,80",68%,65%,4840000
32206,30/12/2022,VfL Wolfsburg,Waldschmidt,Sturm,6,"1,00",76%,41%,4890000
33507,30/12/2022,VfL Wolfsburg,P. Wimmer,Sturm,25,"3,13",63%,40%,3750000
32269,30/12/2022,VfL Wolfsburg,M. Philipp,Sturm,6,"2,00",76%,67%,1190000
32606,30/12/2022,VfL Wolfsburg,Brekalo,Sturm,8,"1,33",74%,36%,470000
33160,30/12/2022,VfL Wolfsburg,L. Nmecha,Sturm,43,"3,58",65%,58%,5190000
33217,30/12/2022,VfL Wolfsburg,Marmoush,Sturm,21,"1,50",66%,42%,2150000
33685,30/12/2022,VfL Bochum,Johansson,Torwart,0,-,-,-,160000
33415,30/12/2022,VfL Bochum,Grave,Torwart,0,-,-,-,160000
33414,30/12/2022,VfL Bochum,Riemann,Torwart,41,"2,73",59%,78%,2550000
32639,30/12/2022,VfL Bochum,Esser,Torwart,0,-,-,-,190000
31882,30/12/2022,VfL Bochum,Heintz,Abwehr,-1,"-0,25",89%,43%,380000
33667,30/12/2022,VfL Bochum,Tolba,Abwehr,0,-,-,-,190000
33653,30/12/2022,VfL Bochum,Ordets,Abwehr,21,"1,50",73%,62%,760000
33638,30/12/2022,VfL Bochum,Janko,Abwehr,0,"0,00",81%,46%,210000
33630,30/12/2022,VfL Bochum,Oermann,Abwehr,-2,"-0,50",78%,43%,240000
33422,30/12/2022,VfL Bochum,Gamboa,Abwehr,27,"1,80",68%,61%,960000
33420,30/12/2022,VfL Bochum,Mašović,Abwehr,16,"1,45",84%,53%,360000
33419,30/12/2022,VfL Bochum,Lampropoulos,Abwehr,5,"0,83",68%,55%,300000
32570,30/12/2022,VfL Bochum,J. Horn,Abwehr,1,"0,50",81%,67%,530000
32150,30/12/2022,VfL Bochum,Stafylidis,Abwehr,19,"2,38",80%,62%,1010000
32428,30/12/2022,VfL Bochum,Danilo Soares,Abwehr,16,"1,60",73%,61%,1580000
33635,30/12/2022,VfL Bochum,Osei-Tutu,Mittelfeld,12,"1,00",76%,49%,350000
33424,30/12/2022,VfL Bochum,Losilla,Mittelfeld,25,"1,67",71%,51%,960000
33242,30/12/2022,VfL Bochum,Förster,Mittelfeld,29,"2,64",80%,49%,900000
33156,30/12/2022,VfL Bochum,Osterhage,Mittelfeld,4,"0,40",67%,33%,380000
31985,30/12/2022,VfL Bochum,Stöger,Mittelfeld,56,"4,00",75%,48%,4790000
33631,30/12/2022,VfL Bochum,Góralski,Mittelfeld,4,"1,33",78%,60%,280000
32626,30/12/2022,VfL Bochum,Holtmann,Sturm,32,"2,46",70%,40%,1110000
33676,30/12/2022,VfL Bochum,Mousset,Sturm,0,-,-,-,240000
33430,30/12/2022,VfL Bochum,Bonga,Sturm,0,-,-,-,190000
33429,30/12/2022,VfL Bochum,Ganvoula,Sturm,13,"1,63",58%,52%,380000
32790,30/12/2022,VfL Bochum,Asano,Sturm,3,"0,60",82%,34%,1470000
33061,30/12/2022,VfL Bochum,Antwi-Adjei,Sturm,34,"3,40",67%,32%,2190000
31957,30/12/2022,VfL Bochum,P. Hofmann,Sturm,62,"4,13",61%,51%,4610000
32330,30/12/2022,VfL Bochum,Zoller,Sturm,37,"2,64",62%,38%,1740000
33012,30/12/2022,FC Augsburg,Leneis,Torwart,0,-,-,-,160000
32684,30/12/2022,FC Augsburg,Gikiewicz,Torwart,49,"4,45",61%,100%,2950000
33162,30/12/2022,FC Augsburg,Koubek,Torwart,10,"2,50",61%,100%,320000
33298,30/12/2022,FC Augsburg,Klein,Torwart,0,-,-,-,170000
32171,30/12/2022,FC Augsburg,Framberger,Abwehr,1,"0,33",35%,54%,220000
33129,30/12/2022,FC Augsburg,Iago,Abwehr,12,"0,92",63%,42%,910000
32801,30/12/2022,FC Augsburg,Uduokhai,Abwehr,10,"1,43",73%,45%,1500000
32789,30/12/2022,FC Augsburg,Oxford,Abwehr,6,"2,00",57%,59%,2370000
33134,30/12/2022,FC Augsburg,M. Pedersen,Abwehr,21,"1,75",70%,48%,540000
33587,30/12/2022,FC Augsburg,Zehnter,Abwehr,0,-,-,-,220000
33452,30/12/2022,FC Augsburg,Winther,Abwehr,2,"2,00",65%,54%,250000
33403,30/12/2022,FC Augsburg,M. Bauer,Abwehr,18,"1,29",72%,61%,540000
32549,30/12/2022,FC Augsburg,Gouweleeuw,Abwehr,29,"2,07",66%,56%,1190000
33332,30/12/2022,FC Augsburg,Gumny,Abwehr,23,"2,09",61%,45%,660000
33398,30/12/2022,FC Augsburg,Petkov,Mittelfeld,4,"0,67",52%,35%,230000
33127,30/12/2022,FC Augsburg,Vargas,Mittelfeld,20,"1,82",53%,49%,1500000
31571,30/12/2022,FC Augsburg,D. Caligiuri,Mittelfeld,17,"2,13",63%,42%,760000
32956,30/12/2022,FC Augsburg,Jensen,Mittelfeld,22,"2,00",60%,37%,610000
32817,30/12/2022,FC Augsburg,Rexhbecaj,Mittelfeld,18,"1,29",60%,58%,810000
31838,30/12/2022,FC Augsburg,Baumgartlinger,Mittelfeld,7,"1,17",85%,52%,550000
32738,30/12/2022,FC Augsburg,A. Maier,Mittelfeld,14,"1,40",77%,43%,890000
32603,30/12/2022,FC Augsburg,Dorsch,Mittelfeld,0,-,-,-,3500000
31915,30/12/2022,FC Augsburg,Strobl,Mittelfeld,0,-,-,-,190000
32255,30/12/2022,FC Augsburg,Carlos Gruezo,Mittelfeld,22,"1,69",74%,57%,650000
32096,30/12/2022,FC Augsburg,Hahn,Sturm,21,"3,00",47%,48%,610000
32465,30/12/2022,FC Augsburg,Niederlechner,Sturm,49,"3,50",61%,42%,4280000
33311,30/12/2022,FC Augsburg,Demirović,Sturm,56,"3,73",47%,37%,4470000
32572,30/12/2022,FC Augsburg,Sarenren-Bazee,Sturm,0,-,-,-,230000
32806,30/12/2022,FC Augsburg,Sergio Córdova,Sturm,0,-,-,-,260000
33683,30/12/2022,FC Augsburg,Berisha,Sturm,35,"3,50",51%,35%,3190000
33689,30/12/2022,VfB Stuttgart,Glaus,Torwart,0,-,-,-,160000
33527,30/12/2022,VfB Stuttgart,Schock,Torwart,0,-,-,-,170000
32656,30/12/2022,VfB Stuttgart,F. Müller,Torwart,22,"1,47",80%,100%,920000
32891,30/12/2022,VfB Stuttgart,Bredlow,Torwart,0,-,-,-,210000
33496,30/12/2022,VfB Stuttgart,Ito,Abwehr,33,"2,54",82%,49%,1870000
33308,30/12/2022,VfB Stuttgart,Mavropanos,Abwehr,81,"6,23",80%,66%,8330000
32452,30/12/2022,VfB Stuttgart,Anton,Abwehr,42,"2,80",82%,56%,2290000
33017,30/12/2022,VfB Stuttgart,Aidonis,Abwehr,0,-,-,-,200000
32919,30/12/2022,VfB Stuttgart,B. Sosa,Abwehr,46,"3,83",79%,54%,5820000
32880,30/12/2022,VfB Stuttgart,Vagnoman,Abwehr,4,"0,50",78%,50%,970000
32526,30/12/2022,VfB Stuttgart,Stenzel,Abwehr,18,"2,25",76%,65%,370000
32773,30/12/2022,VfB Stuttgart,Zagadou,Abwehr,11,"1,83",84%,50%,2140000
33666,30/12/2022,VfB Stuttgart,Ulrich,Mittelfeld,1,"1,00",100%,100%,300000
33510,30/12/2022,VfB Stuttgart,Millot,Mittelfeld,17,"1,70",84%,44%,640000
33347,30/12/2022,VfB Stuttgart,Ahamada,Mittelfeld,35,"2,33",86%,49%,2140000
33253,30/12/2022,VfB Stuttgart,Egloff,Mittelfeld,14,"1,75",61%,60%,610000
33247,30/12/2022,VfB Stuttgart,Silas,Mittelfeld,30,"2,14",79%,41%,4600000
32830,30/12/2022,VfB Stuttgart,Nartey,Mittelfeld,3,"1,50",77%,60%,260000
33241,30/12/2022,VfB Stuttgart,W. Endo,Mittelfeld,58,"4,14",76%,60%,6610000
32858,30/12/2022,VfB Stuttgart,Führich,Mittelfeld,45,"3,21",80%,51%,3590000
33085,30/12/2022,VfB Stuttgart,Karazor,Mittelfeld,24,"2,40",84%,63%,960000
33652,30/12/2022,VfB Stuttgart,Perea,Sturm,7,"0,88",84%,36%,330000
33588,30/12/2022,VfB Stuttgart,Kastanaras,Sturm,0,"0,00",100%,0%,310000
33557,30/12/2022,VfB Stuttgart,Tiago Tomás,Sturm,35,"2,69",62%,44%,3280000
33072,30/12/2022,VfB Stuttgart,Pfeiffer,Sturm,5,"0,45",62%,43%,760000
32667,30/12/2022,VfB Stuttgart,Guirassy,Sturm,39,"3,90",68%,55%,5660000
33445,30/12/2022,VfB Stuttgart,Kuol,Sturm,0,-,-,-,210000
33245,30/12/2022,VfB Stuttgart,T. Coulibaly,Sturm,3,"3,00",80%,100%,760000
33627,30/12/2022,Hertha BSC,Kwasigroch,Torwart,0,-,-,-,160000
33513,30/12/2022,Hertha BSC,Christensen,Torwart,33,"2,20",67%,73%,1510000
33563,30/12/2022,Hertha BSC,Ernst,Torwart,0,-,-,-,170000
33119,30/12/2022,Hertha BSC,Kenny,Abwehr,38,"2,53",75%,55%,1830000
33566,30/12/2022,Hertha BSC,Eitschberger,Abwehr,0,-,-,-,190000
33617,30/12/2022,Hertha BSC,Uremović,Abwehr,7,"1,00",82%,57%,450000
33329,30/12/2022,Hertha BSC,M. Dárdai,Abwehr,7,"1,17",61%,60%,490000
32509,30/12/2022,Hertha BSC,Mittelstädt,Abwehr,15,"2,50",80%,54%,1770000
33684,30/12/2022,Hertha BSC,Agustín Rogel,Abwehr,12,"1,50",77%,55%,830000
32049,30/12/2022,Hertha BSC,Kempf,Abwehr,53,"3,53",78%,61%,3950000
31740,30/12/2022,Hertha BSC,Plattenhardt,Abwehr,30,"2,31",75%,54%,1370000
31399,30/12/2022,Hertha BSC,Pekarik,Abwehr,1,"1,00",75%,0%,200000
33316,30/12/2022,Hertha BSC,Zeefuik,Abwehr,0,-,-,-,220000
33650,30/12/2022,Hertha BSC,Šunjić,Mittelfeld,22,"1,69",77%,54%,1090000
30764,30/12/2022,Hertha BSC,K. Boateng,Mittelfeld,-2,"-0,29",84%,15%,220000
33267,30/12/2022,Hertha BSC,Tousart,Mittelfeld,39,"2,79",66%,54%,2060000
33001,30/12/2022,Hertha BSC,Boëtius,Mittelfeld,14,"1,40",74%,53%,1070000
32527,30/12/2022,Hertha BSC,Serdar,Mittelfeld,47,"3,36",73%,53%,3610000
33500,30/12/2022,Hertha BSC,Jovetić,Sturm,25,"3,13",62%,50%,1710000
32229,30/12/2022,Hertha BSC,Selke,Sturm,26,"2,17",60%,46%,1910000
33668,30/12/2022,Hertha BSC,Kanga,Sturm,35,"2,50",65%,42%,2810000
33655,30/12/2022,Hertha BSC,Ejuke,Sturm,27,"1,80",82%,44%,1210000
33629,30/12/2022,Hertha BSC,Scherhant,Sturm,1,"0,50",71%,25%,500000
32733,30/12/2022,Hertha BSC,Richter,Sturm,43,"3,58",69%,44%,3550000
32983,30/12/2022,Hertha BSC,Lukébakio,Sturm,79,"5,27",73%,43%,7730000
33214,30/12/2022,Hertha BSC,Ngankam,Sturm,0,-,-,-,710000
33561,30/12/2022,Hertha BSC,Nsona,Sturm,0,-,-,-,180000
33519,30/12/2022,Hertha BSC,Maolida,Sturm,-1,"-0,50",38%,18%,220000
33697,30/12/2022,Hertha BSC,Aksakal,Sturm,0,-,-,-,200000
30844,30/12/2022,FC Schalke 04,Langer,Torwart,0,-,-,-,170000
33623,30/12/2022,FC Schalke 04,Heekeren,Torwart,0,-,-,-,210000
31774,30/12/2022,FC Schalke 04,Schwolow,Torwart,26,"1,73",60%,83%,1050000
30988,30/12/2022,FC Schalke 04,Fährmann,Torwart,0,-,-,-,260000
33395,30/12/2022,FC Schalke 04,Matriciani,Abwehr,16,"2,00",75%,61%,730000
33226,30/12/2022,FC Schalke 04,Brunner,Abwehr,23,"1,92",74%,47%,1070000
33384,30/12/2022,FC Schalke 04,Aydin,Abwehr,9,"1,29",66%,48%,280000
33593,30/12/2022,FC Schalke 04,Greiml,Abwehr,2,"0,50",82%,42%,340000
33595,30/12/2022,FC Schalke 04,I. Cissé,Abwehr,0,-,-,-,300000
33596,30/12/2022,FC Schalke 04,Ouwejan,Abwehr,25,"2,50",69%,58%,1540000
32745,30/12/2022,FC Schalke 04,M. Kaminski,Abwehr,3,"3,00",81%,0%,490000
32717,30/12/2022,FC Schalke 04,Kolodziejczak,Abwehr,1,"1,00",85%,0%,380000
33651,30/12/2022,FC Schalke 04,Yoshida,Abwehr,37,"2,47",79%,67%,1950000
33682,30/12/2022,FC Schalke 04,van den Berg,Abwehr,7,"1,75",83%,45%,830000
33326,30/12/2022,FC Schalke 04,Tauer,Abwehr,2,"0,67",87%,44%,1340000
33622,30/12/2022,FC Schalke 04,Mollet,Mittelfeld,12,"1,33",79%,30%,690000
33656,30/12/2022,FC Schalke 04,Král,Mittelfeld,19,"1,58",70%,51%,1110000
33301,30/12/2022,FC Schalke 04,Zalazar,Mittelfeld,11,"1,38",67%,44%,2090000
33283,30/12/2022,FC Schalke 04,Mohr,Mittelfeld,33,"3,00",67%,45%,1540000
33130,30/12/2022,FC Schalke 04,Krauß,Mittelfeld,45,"3,00",75%,55%,2430000
33087,30/12/2022,FC Schalke 04,Drexler,Mittelfeld,18,"1,50",67%,43%,850000
33040,30/12/2022,FC Schalke 04,Boujellab,Mittelfeld,0,-,-,-,230000
31392,30/12/2022,FC Schalke 04,Latza,Mittelfeld,7,"0,78",74%,40%,330000
31110,30/12/2022,FC Schalke 04,Terodde,Sturm,44,"2,93",67%,36%,3370000
33672,30/12/2022,FC Schalke 04,Larsson,Sturm,9,"1,00",74%,41%,440000
31479,30/12/2022,FC Schalke 04,Polter,Sturm,27,"1,93",58%,42%,820000
32190,30/12/2022,FC Schalke 04,Karaman,Sturm,1,"0,11",69%,45%,410000
33139,30/12/2022,FC Schalke 04,Bülter,Sturm,33,"2,20",68%,41%,1590000
33694,30/12/2022,FC Schalke 04,S. Sané,Sturm,0,-,-,-,480000
33665,30/12/2022,SV Werder Bremen,Lord,Torwart,0,-,-,-,160000
33647,30/12/2022,SV Werder Bremen,Backhaus,Torwart,0,-,-,-,160000
33331,30/12/2022,SV Werder Bremen,Dudu ,Torwart,0,-,-,-,170000
32799,30/12/2022,SV Werder Bremen,Pavlenka,Torwart,35,"2,33",67%,63%,1950000
32408,30/12/2022,SV Werder Bremen,Zetterer,Torwart,5,"5,00",54%,100%,190000
33288,30/12/2022,SV Werder Bremen,Agu,Abwehr,-2,"-0,67",74%,38%,190000
33224,30/12/2022,SV Werder Bremen,Pieper,Abwehr,31,"2,38",78%,68%,2040000
31929,30/12/2022,SV Werder Bremen,M. Weiser,Abwehr,60,"4,00",71%,51%,5080000
33601,30/12/2022,SV Werder Bremen,Chiarodia,Abwehr,1,"1,00",0%,100%,330000
32935,30/12/2022,SV Werder Bremen,Mbom,Abwehr,0,-,-,-,210000
32754,30/12/2022,SV Werder Bremen,Friedl,Abwehr,32,"2,29",83%,60%,2340000
33649,30/12/2022,SV Werder Bremen,Buchanan,Abwehr,22,"2,44",73%,44%,660000
32579,30/12/2022,SV Werder Bremen,A. Jung,Abwehr,44,"2,93",79%,53%,2140000
32562,30/12/2022,SV Werder Bremen,Veljković,Abwehr,42,"3,50",81%,61%,2770000
32412,30/12/2022,SV Werder Bremen,Rapp,Abwehr,5,"0,83",79%,42%,230000
32120,30/12/2022,SV Werder Bremen,N. Stark,Abwehr,25,"2,78",82%,55%,1230000
33640,30/12/2022,SV Werder Bremen,Stage,Mittelfeld,16,"1,23",63%,51%,750000
33604,30/12/2022,SV Werder Bremen,Salifou,Mittelfeld,0,-,-,-,240000
31519,30/12/2022,SV Werder Bremen,C. Groß,Mittelfeld,21,"1,62",82%,44%,910000
33110,30/12/2022,SV Werder Bremen,R. Schmid,Mittelfeld,19,"1,36",77%,44%,660000
33043,30/12/2022,SV Werder Bremen,Gruev,Mittelfeld,21,"1,62",87%,43%,1020000
31932,30/12/2022,SV Werder Bremen,Bittencourt,Mittelfeld,27,"2,70",77%,45%,2410000
32652,30/12/2022,SV Werder Bremen,N. Schmidt,Mittelfeld,20,"3,33",78%,58%,560000
33364,30/12/2022,SV Werder Bremen,Dinkçi,Sturm,5,"1,67",53%,64%,330000
32694,30/12/2022,SV Werder Bremen,Burke,Sturm,27,"2,08",71%,33%,1130000
31916,30/12/2022,SV Werder Bremen,Füllkrug,Sturm,97,"6,93",62%,50%,13540000
32202,30/12/2022,SV Werder Bremen,Ducksch,Sturm,71,"4,73",72%,46%,8290000
